model,sample_id,image_ref,rank,positive_score,top_image_refs
siglip_b16_224,ai2d_test_000050,hf://lmms-lab/ai2d-no-mask/test/000050,155,-0.013499274849891663,"[""hf://lmms-lab/ai2d-no-mask/test/000064"", ""hf://lmms-lab/ai2d-no-mask/test/000062"", ""hf://lmms-lab/ai2d-no-mask/test/000063"", ""hf://lmms-lab/ai2d-no-mask/test/000016"", ""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056"", ""hf://lmms-lab/ai2d-no-mask/test/000053"", ""hf://lmms-lab/ai2d-no-mask/test/000007""]"
siglip_b16_224,ai2d_test_000051,hf://lmms-lab/ai2d-no-mask/test/000051,92,-0.01934022828936577,"[""hf://lmms-lab/ai2d-no-mask/test/000117"", ""hf://lmms-lab/ai2d-no-mask/test/000118"", ""hf://lmms-lab/ai2d-no-mask/test/000112"", ""hf://lmms-lab/ai2d-no-mask/test/000113"", ""hf://lmms-lab/ai2d-no-mask/test/000053"", ""hf://lmms-lab/ai2d-no-mask/test/000030"", ""hf://lmms-lab/ai2d-no-mask/test/000115"", ""hf://lmms-lab/ai2d-no-mask/test/000116"", ""hf://lmms-lab/ai2d-no-mask/test/000016"", ""hf://lmms-lab/ai2d-no-mask/test/000029""]"
siglip_b16_224,ai2d_test_000052,hf://lmms-lab/ai2d-no-mask/test/000052,19,0.056546900421381,"[""hf://lmms-lab/ai2d-no-mask/test/000162"", ""hf://lmms-lab/ai2d-no-mask/test/000163"", ""hf://lmms-lab/ai2d-no-mask/test/000164"", ""hf://lmms-lab/ai2d-no-mask/test/000165"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172""]"
siglip_b16_224,ai2d_test_000053,hf://lmms-lab/ai2d-no-mask/test/000053,17,-0.008082208223640919,"[""hf://lmms-lab/ai2d-no-mask/test/000033"", ""hf://lmms-lab/ai2d-no-mask/test/000036"", ""hf://lmms-lab/ai2d-no-mask/test/000159"", ""hf://lmms-lab/ai2d-no-mask/test/000160"", ""hf://lmms-lab/ai2d-no-mask/test/000002"", ""hf://lmms-lab/ai2d-no-mask/test/000003"", ""hf://lmms-lab/ai2d-no-mask/test/000109"", ""hf://lmms-lab/ai2d-no-mask/test/000158"", ""hf://lmms-lab/ai2d-no-mask/test/000016"", ""hf://lmms-lab/ai2d-no-mask/test/000148""]"
siglip_b16_224,ai2d_test_000054,hf://lmms-lab/ai2d-no-mask/test/000054,11,-0.03944015875458717,"[""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174"", ""hf://lmms-lab/ai2d-no-mask/test/000175"", ""hf://lmms-lab/ai2d-no-mask/test/000052""]"
siglip_b16_224,ai2d_test_000055,hf://lmms-lab/ai2d-no-mask/test/000055,34,-0.03305508941411972,"[""hf://lmms-lab/ai2d-no-mask/test/000148"", ""hf://lmms-lab/ai2d-no-mask/test/000149"", ""hf://lmms-lab/ai2d-no-mask/test/000150"", ""hf://lmms-lab/ai2d-no-mask/test/000158"", ""hf://lmms-lab/ai2d-no-mask/test/000147"", ""hf://lmms-lab/ai2d-no-mask/test/000143"", ""hf://lmms-lab/ai2d-no-mask/test/000144"", ""hf://lmms-lab/ai2d-no-mask/test/000016"", ""hf://lmms-lab/ai2d-no-mask/test/000006"", ""hf://lmms-lab/ai2d-no-mask/test/000057""]"
siglip_b16_224,ai2d_test_000056,hf://lmms-lab/ai2d-no-mask/test/000056,5,0.03287726268172264,"[""hf://lmms-lab/ai2d-no-mask/test/000053"", ""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056"", ""hf://lmms-lab/ai2d-no-mask/test/000166"", ""hf://lmms-lab/ai2d-no-mask/test/000098"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169""]"
siglip_b16_224,ai2d_test_000057,hf://lmms-lab/ai2d-no-mask/test/000057,7,0.016180286183953285,"[""hf://lmms-lab/ai2d-no-mask/test/000158"", ""hf://lmms-lab/ai2d-no-mask/test/000159"", ""hf://lmms-lab/ai2d-no-mask/test/000160"", ""hf://lmms-lab/ai2d-no-mask/test/000033"", ""hf://lmms-lab/ai2d-no-mask/test/000036"", ""hf://lmms-lab/ai2d-no-mask/test/000147"", ""hf://lmms-lab/ai2d-no-mask/test/000057"", ""hf://lmms-lab/ai2d-no-mask/test/000058"", ""hf://lmms-lab/ai2d-no-mask/test/000025"", ""hf://lmms-lab/ai2d-no-mask/test/000137""]"
siglip_b16_224,ai2d_test_000058,hf://lmms-lab/ai2d-no-mask/test/000058,9,0.011760889552533627,"[""hf://lmms-lab/ai2d-no-mask/test/000033"", ""hf://lmms-lab/ai2d-no-mask/test/000036"", ""hf://lmms-lab/ai2d-no-mask/test/000151"", ""hf://lmms-lab/ai2d-no-mask/test/000153"", ""hf://lmms-lab/ai2d-no-mask/test/000152"", ""hf://lmms-lab/ai2d-no-mask/test/000034"", ""hf://lmms-lab/ai2d-no-mask/test/000035"", ""hf://lmms-lab/ai2d-no-mask/test/000057"", ""hf://lmms-lab/ai2d-no-mask/test/000058"", ""hf://lmms-lab/ai2d-no-mask/test/000181""]"
siglip_b16_224,ai2d_test_000059,hf://lmms-lab/ai2d-no-mask/test/000059,60,-0.00974484533071518,"[""hf://lmms-lab/ai2d-no-mask/test/000117"", ""hf://lmms-lab/ai2d-no-mask/test/000118"", ""hf://lmms-lab/ai2d-no-mask/test/000181"", ""hf://lmms-lab/ai2d-no-mask/test/000182"", ""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056"", ""hf://lmms-lab/ai2d-no-mask/test/000115"", ""hf://lmms-lab/ai2d-no-mask/test/000116""]"
siglip_b16_224,ai2d_test_000060,hf://lmms-lab/ai2d-no-mask/test/000060,78,-0.05818646028637886,"[""hf://lmms-lab/ai2d-no-mask/test/000147"", ""hf://lmms-lab/ai2d-no-mask/test/000148"", ""hf://lmms-lab/ai2d-no-mask/test/000149"", ""hf://lmms-lab/ai2d-no-mask/test/000150"", ""hf://lmms-lab/ai2d-no-mask/test/000158"", ""hf://lmms-lab/ai2d-no-mask/test/000002"", ""hf://lmms-lab/ai2d-no-mask/test/000003"", ""hf://lmms-lab/ai2d-no-mask/test/000088"", ""hf://lmms-lab/ai2d-no-mask/test/000089"", ""hf://lmms-lab/ai2d-no-mask/test/000183""]"
siglip_b16_224,ai2d_test_000061,hf://lmms-lab/ai2d-no-mask/test/000061,18,0.002585666486993432,"[""hf://lmms-lab/ai2d-no-mask/test/000017"", ""hf://lmms-lab/ai2d-no-mask/test/000018"", ""hf://lmms-lab/ai2d-no-mask/test/000129"", ""hf://lmms-lab/ai2d-no-mask/test/000130"", ""hf://lmms-lab/ai2d-no-mask/test/000131"", ""hf://lmms-lab/ai2d-no-mask/test/000132"", ""hf://lmms-lab/ai2d-no-mask/test/000133"", ""hf://lmms-lab/ai2d-no-mask/test/000134"", ""hf://lmms-lab/ai2d-no-mask/test/000135"", ""hf://lmms-lab/ai2d-no-mask/test/000092""]"
siglip_b16_224,ai2d_test_000062,hf://lmms-lab/ai2d-no-mask/test/000062,2,0.050811994820833206,"[""hf://lmms-lab/ai2d-no-mask/test/000064"", ""hf://lmms-lab/ai2d-no-mask/test/000062"", ""hf://lmms-lab/ai2d-no-mask/test/000063"", ""hf://lmms-lab/ai2d-no-mask/test/000119"", ""hf://lmms-lab/ai2d-no-mask/test/000120"", ""hf://lmms-lab/ai2d-no-mask/test/000121"", ""hf://lmms-lab/ai2d-no-mask/test/000122"", ""hf://lmms-lab/ai2d-no-mask/test/000123"", ""hf://lmms-lab/ai2d-no-mask/test/000124"", ""hf://lmms-lab/ai2d-no-mask/test/000125""]"
siglip_b16_224,ai2d_test_000063,hf://lmms-lab/ai2d-no-mask/test/000063,3,0.006045943591743708,"[""hf://lmms-lab/ai2d-no-mask/test/000064"", ""hf://lmms-lab/ai2d-no-mask/test/000062"", ""hf://lmms-lab/ai2d-no-mask/test/000063"", ""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056"", ""hf://lmms-lab/ai2d-no-mask/test/000053"", ""hf://lmms-lab/ai2d-no-mask/test/000109"", ""hf://lmms-lab/ai2d-no-mask/test/000029""]"
siglip_b16_224,ai2d_test_000064,hf://lmms-lab/ai2d-no-mask/test/000064,133,-0.030349794775247574,"[""hf://lmms-lab/ai2d-no-mask/test/000026"", ""hf://lmms-lab/ai2d-no-mask/test/000027"", ""hf://lmms-lab/ai2d-no-mask/test/000028"", ""hf://lmms-lab/ai2d-no-mask/test/000117"", ""hf://lmms-lab/ai2d-no-mask/test/000118"", ""hf://lmms-lab/ai2d-no-mask/test/000025"", ""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056""]"
siglip_b16_224,ai2d_test_000065,hf://lmms-lab/ai2d-no-mask/test/000065,80,0.022222032770514488,"[""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174"", ""hf://lmms-lab/ai2d-no-mask/test/000175"", ""hf://lmms-lab/ai2d-no-mask/test/000112""]"
siglip_b16_224,ai2d_test_000066,hf://lmms-lab/ai2d-no-mask/test/000066,24,0.031019289046525955,"[""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174"", ""hf://lmms-lab/ai2d-no-mask/test/000175"", ""hf://lmms-lab/ai2d-no-mask/test/000119""]"
siglip_b16_224,ai2d_test_000067,hf://lmms-lab/ai2d-no-mask/test/000067,31,0.05584045872092247,"[""hf://lmms-lab/ai2d-no-mask/test/000088"", ""hf://lmms-lab/ai2d-no-mask/test/000089"", ""hf://lmms-lab/ai2d-no-mask/test/000090"", ""hf://lmms-lab/ai2d-no-mask/test/000091"", ""hf://lmms-lab/ai2d-no-mask/test/000032"", ""hf://lmms-lab/ai2d-no-mask/test/000181"", ""hf://lmms-lab/ai2d-no-mask/test/000182"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169""]"
siglip_b16_224,ai2d_test_000068,hf://lmms-lab/ai2d-no-mask/test/000068,24,0.05456811189651489,"[""hf://lmms-lab/ai2d-no-mask/test/000032"", ""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000088"", ""hf://lmms-lab/ai2d-no-mask/test/000089"", ""hf://lmms-lab/ai2d-no-mask/test/000017"", ""hf://lmms-lab/ai2d-no-mask/test/000018"", ""hf://lmms-lab/ai2d-no-mask/test/000090"", ""hf://lmms-lab/ai2d-no-mask/test/000091"", ""hf://lmms-lab/ai2d-no-mask/test/000167""]"
siglip_b16_224,ai2d_test_000069,hf://lmms-lab/ai2d-no-mask/test/000069,60,0.041244588792324066,"[""hf://lmms-lab/ai2d-no-mask/test/000032"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174"", ""hf://lmms-lab/ai2d-no-mask/test/000175""]"
siglip_b16_224,ai2d_test_000070,hf://lmms-lab/ai2d-no-mask/test/000070,113,0.025396844372153282,"[""hf://lmms-lab/ai2d-no-mask/test/000032"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174"", ""hf://lmms-lab/ai2d-no-mask/test/000175""]"
siglip_b16_224,ai2d_test_000071,hf://lmms-lab/ai2d-no-mask/test/000071,8,0.08078591525554657,"[""hf://lmms-lab/ai2d-no-mask/test/000088"", ""hf://lmms-lab/ai2d-no-mask/test/000089"", ""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000032"", ""hf://lmms-lab/ai2d-no-mask/test/000017"", ""hf://lmms-lab/ai2d-no-mask/test/000018"", ""hf://lmms-lab/ai2d-no-mask/test/000071"", ""hf://lmms-lab/ai2d-no-mask/test/000072"", ""hf://lmms-lab/ai2d-no-mask/test/000179""]"
siglip_b16_224,ai2d_test_000072,hf://lmms-lab/ai2d-no-mask/test/000072,20,0.06470788270235062,"[""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174"", ""hf://lmms-lab/ai2d-no-mask/test/000175"", ""hf://lmms-lab/ai2d-no-mask/test/000032""]"
siglip_b16_224,ai2d_test_000073,hf://lmms-lab/ai2d-no-mask/test/000073,7,0.054779455065727234,"[""hf://lmms-lab/ai2d-no-mask/test/000088"", ""hf://lmms-lab/ai2d-no-mask/test/000089"", ""hf://lmms-lab/ai2d-no-mask/test/000090"", ""hf://lmms-lab/ai2d-no-mask/test/000091"", ""hf://lmms-lab/ai2d-no-mask/test/000033"", ""hf://lmms-lab/ai2d-no-mask/test/000036"", ""hf://lmms-lab/ai2d-no-mask/test/000073"", ""hf://lmms-lab/ai2d-no-mask/test/000074"", ""hf://lmms-lab/ai2d-no-mask/test/000184"", ""hf://lmms-lab/ai2d-no-mask/test/000032""]"
siglip_b16_224,ai2d_test_000074,hf://lmms-lab/ai2d-no-mask/test/000074,4,0.07541535049676895,"[""hf://lmms-lab/ai2d-no-mask/test/000090"", ""hf://lmms-lab/ai2d-no-mask/test/000091"", ""hf://lmms-lab/ai2d-no-mask/test/000073"", ""hf://lmms-lab/ai2d-no-mask/test/000074"", ""hf://lmms-lab/ai2d-no-mask/test/000088"", ""hf://lmms-lab/ai2d-no-mask/test/000089"", ""hf://lmms-lab/ai2d-no-mask/test/000077"", ""hf://lmms-lab/ai2d-no-mask/test/000078"", ""hf://lmms-lab/ai2d-no-mask/test/000075"", ""hf://lmms-lab/ai2d-no-mask/test/000076""]"
siglip_b16_224,ai2d_test_000075,hf://lmms-lab/ai2d-no-mask/test/000075,29,0.035670556128025055,"[""hf://lmms-lab/ai2d-no-mask/test/000090"", ""hf://lmms-lab/ai2d-no-mask/test/000091"", ""hf://lmms-lab/ai2d-no-mask/test/000181"", ""hf://lmms-lab/ai2d-no-mask/test/000182"", ""hf://lmms-lab/ai2d-no-mask/test/000088"", ""hf://lmms-lab/ai2d-no-mask/test/000089"", ""hf://lmms-lab/ai2d-no-mask/test/000105"", ""hf://lmms-lab/ai2d-no-mask/test/000106"", ""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020""]"
siglip_b16_224,ai2d_test_000076,hf://lmms-lab/ai2d-no-mask/test/000076,147,-0.05873629450798035,"[""hf://lmms-lab/ai2d-no-mask/test/000016"", ""hf://lmms-lab/ai2d-no-mask/test/000053"", ""hf://lmms-lab/ai2d-no-mask/test/000181"", ""hf://lmms-lab/ai2d-no-mask/test/000182"", ""hf://lmms-lab/ai2d-no-mask/test/000104"", ""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056"", ""hf://lmms-lab/ai2d-no-mask/test/000057""]"
siglip_b16_224,ai2d_test_000077,hf://lmms-lab/ai2d-no-mask/test/000077,23,0.04263538122177124,"[""hf://lmms-lab/ai2d-no-mask/test/000181"", ""hf://lmms-lab/ai2d-no-mask/test/000182"", ""hf://lmms-lab/ai2d-no-mask/test/000083"", ""hf://lmms-lab/ai2d-no-mask/test/000034"", ""hf://lmms-lab/ai2d-no-mask/test/000035"", ""hf://lmms-lab/ai2d-no-mask/test/000033"", ""hf://lmms-lab/ai2d-no-mask/test/000036"", ""hf://lmms-lab/ai2d-no-mask/test/000057"", ""hf://lmms-lab/ai2d-no-mask/test/000058"", ""hf://lmms-lab/ai2d-no-mask/test/000071""]"
siglip_b16_224,ai2d_test_000078,hf://lmms-lab/ai2d-no-mask/test/000078,32,0.05378282070159912,"[""hf://lmms-lab/ai2d-no-mask/test/000154"", ""hf://lmms-lab/ai2d-no-mask/test/000155"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174""]"
siglip_b16_224,ai2d_test_000079,hf://lmms-lab/ai2d-no-mask/test/000079,1,0.07228251546621323,"[""hf://lmms-lab/ai2d-no-mask/test/000079"", ""hf://lmms-lab/ai2d-no-mask/test/000080"", ""hf://lmms-lab/ai2d-no-mask/test/000033"", ""hf://lmms-lab/ai2d-no-mask/test/000036"", ""hf://lmms-lab/ai2d-no-mask/test/000177"", ""hf://lmms-lab/ai2d-no-mask/test/000178"", ""hf://lmms-lab/ai2d-no-mask/test/000034"", ""hf://lmms-lab/ai2d-no-mask/test/000035"", ""hf://lmms-lab/ai2d-no-mask/test/000162"", ""hf://lmms-lab/ai2d-no-mask/test/000163""]"
siglip_b16_224,ai2d_test_000080,hf://lmms-lab/ai2d-no-mask/test/000080,55,0.027544239535927773,"[""hf://lmms-lab/ai2d-no-mask/test/000177"", ""hf://lmms-lab/ai2d-no-mask/test/000178"", ""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170""]"
siglip_b16_224,ai2d_test_000081,hf://lmms-lab/ai2d-no-mask/test/000081,16,0.07537424564361572,"[""hf://lmms-lab/ai2d-no-mask/test/000032"", ""hf://lmms-lab/ai2d-no-mask/test/000069"", ""hf://lmms-lab/ai2d-no-mask/test/000070"", ""hf://lmms-lab/ai2d-no-mask/test/000067"", ""hf://lmms-lab/ai2d-no-mask/test/000068"", ""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000179"", ""hf://lmms-lab/ai2d-no-mask/test/000017"", ""hf://lmms-lab/ai2d-no-mask/test/000018""]"
siglip_b16_224,ai2d_test_000082,hf://lmms-lab/ai2d-no-mask/test/000082,124,0.012889305129647255,"[""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174"", ""hf://lmms-lab/ai2d-no-mask/test/000175"", ""hf://lmms-lab/ai2d-no-mask/test/000119""]"
siglip_b16_224,ai2d_test_000083,hf://lmms-lab/ai2d-no-mask/test/000083,1,0.06763633340597153,"[""hf://lmms-lab/ai2d-no-mask/test/000083"", ""hf://lmms-lab/ai2d-no-mask/test/000103"", ""hf://lmms-lab/ai2d-no-mask/test/000136"", ""hf://lmms-lab/ai2d-no-mask/test/000115"", ""hf://lmms-lab/ai2d-no-mask/test/000116"", ""hf://lmms-lab/ai2d-no-mask/test/000117"", ""hf://lmms-lab/ai2d-no-mask/test/000118"", ""hf://lmms-lab/ai2d-no-mask/test/000105"", ""hf://lmms-lab/ai2d-no-mask/test/000106"", ""hf://lmms-lab/ai2d-no-mask/test/000021""]"
siglip_b16_224,ai2d_test_000084,hf://lmms-lab/ai2d-no-mask/test/000084,58,-0.004622558131814003,"[""hf://lmms-lab/ai2d-no-mask/test/000112"", ""hf://lmms-lab/ai2d-no-mask/test/000113"", ""hf://lmms-lab/ai2d-no-mask/test/000111"", ""hf://lmms-lab/ai2d-no-mask/test/000114"", ""hf://lmms-lab/ai2d-no-mask/test/000119"", ""hf://lmms-lab/ai2d-no-mask/test/000120"", ""hf://lmms-lab/ai2d-no-mask/test/000121"", ""hf://lmms-lab/ai2d-no-mask/test/000122"", ""hf://lmms-lab/ai2d-no-mask/test/000123"", ""hf://lmms-lab/ai2d-no-mask/test/000124""]"
siglip_b16_224,ai2d_test_000085,hf://lmms-lab/ai2d-no-mask/test/000085,72,0.03730456903576851,"[""hf://lmms-lab/ai2d-no-mask/test/000079"", ""hf://lmms-lab/ai2d-no-mask/test/000080"", ""hf://lmms-lab/ai2d-no-mask/test/000032"", ""hf://lmms-lab/ai2d-no-mask/test/000011"", ""hf://lmms-lab/ai2d-no-mask/test/000088"", ""hf://lmms-lab/ai2d-no-mask/test/000089"", ""hf://lmms-lab/ai2d-no-mask/test/000064"", ""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000017""]"
siglip_b16_224,ai2d_test_000086,hf://lmms-lab/ai2d-no-mask/test/000086,10,0.0647924393415451,"[""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000017"", ""hf://lmms-lab/ai2d-no-mask/test/000018"", ""hf://lmms-lab/ai2d-no-mask/test/000032"", ""hf://lmms-lab/ai2d-no-mask/test/000079"", ""hf://lmms-lab/ai2d-no-mask/test/000080"", ""hf://lmms-lab/ai2d-no-mask/test/000084"", ""hf://lmms-lab/ai2d-no-mask/test/000085"", ""hf://lmms-lab/ai2d-no-mask/test/000086""]"
siglip_b16_224,ai2d_test_000087,hf://lmms-lab/ai2d-no-mask/test/000087,43,-0.014795787632465363,"[""hf://lmms-lab/ai2d-no-mask/test/000112"", ""hf://lmms-lab/ai2d-no-mask/test/000113"", ""hf://lmms-lab/ai2d-no-mask/test/000109"", ""hf://lmms-lab/ai2d-no-mask/test/000147"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172""]"
siglip_b16_224,ai2d_test_000088,hf://lmms-lab/ai2d-no-mask/test/000088,163,-0.055168598890304565,"[""hf://lmms-lab/ai2d-no-mask/test/000104"", ""hf://lmms-lab/ai2d-no-mask/test/000016"", ""hf://lmms-lab/ai2d-no-mask/test/000109"", ""hf://lmms-lab/ai2d-no-mask/test/000148"", ""hf://lmms-lab/ai2d-no-mask/test/000149"", ""hf://lmms-lab/ai2d-no-mask/test/000150"", ""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056""]"
siglip_b16_224,ai2d_test_000089,hf://lmms-lab/ai2d-no-mask/test/000089,8,0.0446963794529438,"[""hf://lmms-lab/ai2d-no-mask/test/000090"", ""hf://lmms-lab/ai2d-no-mask/test/000091"", ""hf://lmms-lab/ai2d-no-mask/test/000019"", ""hf://lmms-lab/ai2d-no-mask/test/000020"", ""hf://lmms-lab/ai2d-no-mask/test/000017"", ""hf://lmms-lab/ai2d-no-mask/test/000018"", ""hf://lmms-lab/ai2d-no-mask/test/000088"", ""hf://lmms-lab/ai2d-no-mask/test/000089"", ""hf://lmms-lab/ai2d-no-mask/test/000112"", ""hf://lmms-lab/ai2d-no-mask/test/000113""]"
siglip_b16_224,ai2d_test_000090,hf://lmms-lab/ai2d-no-mask/test/000090,19,0.05112520232796669,"[""hf://lmms-lab/ai2d-no-mask/test/000060"", ""hf://lmms-lab/ai2d-no-mask/test/000059"", ""hf://lmms-lab/ai2d-no-mask/test/000061"", ""hf://lmms-lab/ai2d-no-mask/test/000087"", ""hf://lmms-lab/ai2d-no-mask/test/000067"", ""hf://lmms-lab/ai2d-no-mask/test/000068"", ""hf://lmms-lab/ai2d-no-mask/test/000129"", ""hf://lmms-lab/ai2d-no-mask/test/000130"", ""hf://lmms-lab/ai2d-no-mask/test/000131"", ""hf://lmms-lab/ai2d-no-mask/test/000132""]"
